codigo_acta,codigo_mesa,votos_p1,votos_p2,votos_p3,votos_p4,blancos,nulos,habilitados,anfora,no_usadas,observacion_formal,tipo_observacion_formal
7080404457012,7080404457012,94,5,4,174,14,25,329,316,13,,
7080404457013,7080404457013,49,6,4,116,4,12,195,191,4,,
7080404457014,7080404457014,20,1,1,33,10,6,89,71,18,,
7080404457015,7080404457015,2,0,0,2,0,0,4,4,0,,
7080404457016,7080404457016,57,18,6,341,95,45,629,562,67,,
7080404457017,7080404457017,7,0,0,29,4,1,51,41,10,,
7080404457018,7080404457018,189,17,0,384,1,40,634,631,3,,
7080404457019,7080404457019,99,7,5,108,1,25,255,245,10,,
7080404457020,7080404457020,215,12,10,156,54,51,588,498,90,,
7080504477001,7080504477001,114,14,15,281,34,9,508,467,41,,
7080504477002,7080504477002,252,6,1,220,18,3,583,500,83,,
7090104479001,7090104479001,0,1,0,36,6,2,46,45,1,,
7090104479002,7090104479002,81,31,17,498,92,74,890,793,97,,
7090104479003,7090104479003,330,20,14,93,50,41,622,548,74,,
7090104479004,7090104479004,279,2,15,254,23,46,657,619,38,,
7090104479005,7090104479005,165,8,8,323,56,21,670,581,89,,
7090104479006,7090104479006,13,20,8,660,72,95,972,868,104,,
7090104479007,7090104479007,213,7,0,168,15,37,498,440,58,,
7090104479008,7090104479008,341,26,9,99,12,15,550,502,48,,
7090104479009,7090104479009,230,14,8,117,2,24,439,395,44,,
7090104479010,7090104479010,33,1,0,24,10,5,80,73,7,,
7090204489001,7090204489001,32,0,11,268,60,13,430,384,46,,
7090204489002,7090204489002,344,13,12,43,60,36,612,508,104,,
7090204489003,7090204489003,0,1,1,65,7,5,85,79,6,,
7090204489004,7090204489004,43,12,5,292,9,14,471,375,96,,
7090204489005,7090204489005,84,0,3,46,13,7,157,153,4,,
7090204489006,7090204489006,208,21,3,346,37,56,821,671,150,,
7090204489007,7090204489007,73,2,26,602,110,35,852,848,4,,
7090204496001,7090204496001,168,24,1,253,24,17,506,487,19,,
7090204496002,7090204496002,36,5,4,59,3,2,132,109,23,,
7090204496003,7090204496003,1,0,0,15,1,0,18,17,1,,
7090204496004,7090204496004,83,21,1,399,92,37,725,633,92,,
7090204496005,7090204496005,397,4,20,241,52,21,825,735,90,,
7090204501001,7090204501001,287,25,7,238,32,66,792,655,137,,
7090204501002,7090204501002,6,15,5,431,78,19,616,554,62,,
7090304503001,7090304503001,90,7,4,583,131,3,851,818,33,,
7090304503002,7090304503002,65,10,5,297,72,50,575,499,76,,
7090304503003,7090304503003,38,3,1,287,63,16,443,408,35,,
7090304503004,7090304503004,19,0,1,20,5,0,51,45,6,,
7090304503005,7090304503005,474,36,21,109,104,7,831,751,80,,
7090304503006,7090304503006,127,3,9,170,48,31,487,388,99,,
7090304503007,7090304503007,308,7,7,247,127,77,878,773,105,,
7090304503008,7090304503008,144,13,10,138,47,36,401,388,13,,
7090304503009,7090304503009,65,9,4,102,7,9,233,196,37,,
7090404512001,7090404512001,4,0,0,21,1,0,29,26,3,,
7090404512002,7090404512002,126,7,6,77,47,25,347,288,59,,
7090404512003,7090404512003,332,21,17,156,91,47,792,664,128,,
7090404512004,7090404512004,58,6,3,46,3,0,119,116,3,,
7090404512005,7090404512005,71,0,6,256,0,18,378,351,27,,
7090404512006,7090404512006,375,7,7,77,81,5,657,552,105,,
7090404512007,7090404512007,34,2,3,95,3,5,153,142,11,,
7090404512008,7090404512008,73,3,2,98,34,8,226,218,8,,
7090404512009,7090404512009,180,7,1,96,41,4,368,329,39,,
7090404512010,7090404512010,36,4,16,444,56,1,713,557,156,,
7090404512011,7090404512011,14,4,2,222,33,22,366,297,69,,
7100104523001,7100104523001,39,4,2,246,15,8,334,314,20,,
7100104523002,7100104523002,53,8,7,204,3,18,304,293,11,,
7100104523003,7100104523003,330,11,13,29,8,1,400,392,8,,
7100104523004,7100104523004,42,2,1,64,16,13,144,138,6,,
7100104523005,7100104523005,183,30,24,499,104,22,973,862,111,,
7100104523006,7100104523006,137,0,6,79,18,17,280,257,23,,
7100104523007,7100104523007,259,11,2,462,116,6,952,856,96,,
7100104523008,7100104523008,112,16,7,314,30,7,553,486,67,,
7100104523009,7100104523009,110,7,3,19,15,12,172,166,6,,
7100104523010,7100104523010,225,13,19,517,19,28,879,821,58,,
7100104523011,7100104523011,107,14,5,118,10,19,332,273,59,,
7100104523012,7100104523012,157,29,12,337,1,50,722,586,136,,
7100104523013,7100104523013,42,0,1,19,10,6,89,78,11,,
7100104523014,7100104523014,156,7,4,43,0,23,264,233,31,,
7100104523015,7100104523015,37,4,1,71,13,3,162,129,33,,
7100104523016,7100104523016,551,8,5,78,117,8,899,767,132,,
7100104523017,7100104523017,142,7,6,44,24,15,250,238,12,,
7100104523018,7100104523018,473,12,15,41,115,57,884,713,171,,
7100204541001,7100204541001,454,17,19,79,52,71,740,692,48,,
7100204541002,7100204541002,2,0,0,1,0,0,3,3,0,,
7100204541003,7100204541003,14,6,12,314,77,32,530,455,75,,
7100204541004,7100204541004,64,12,3,188,24,1,306,292,14,,
7100204541005,7100204541005,218,10,6,321,45,27,768,627,141,,
7100204541006,7100204541006,262,4,6,141,19,49,592,481,111,,
7100204541007,7100204541007,119,2,0,49,27,8,215,205,10,,
7100204541008,7100204541008,12,22,18,477,114,61,842,704,138,,
7100204541009,7100204541009,353,2,14,255,134,73,998,831,167,,
7100304550001,7100304550001,23,9,7,174,41,0,303,254,49,,
7100304550002,7100304550002,278,14,17,375,49,53,791,786,5,,
7100304550003,7100304550003,321,15,26,354,36,77,847,829,18,,
7100304550004,7100304550004,61,7,11,468,20,12,600,579,21,,
7100304550005,7100304550005,131,2,4,36,9,6,191,188,3,,
7100304550006,7100304550006,99,6,13,269,65,39,519,491,28,,
7100304550007,7100304550007,45,0,3,49,24,13,166,134,32,,
7100304550008,7100304550008,109,0,18,653,30,61,975,871,104,,
7100304550009,7100304550009,136,12,6,128,64,40,424,386,38,,
7100304550010,7100304550010,106,10,3,129,55,30,392,333,59,,
7100304550011,7100304550011,204,4,10,65,49,33,377,365,12,,
7100304561001,7100304561001,302,29,4,265,79,57,921,736,185,,
7100304561002,7100304561002,36,4,8,256,11,37,441,352,89,,
7100304561003,7100304561003,37,39,9,675,1,36,947,797,150,,
7100304561004,7100304561004,1,1,1,84,1,6,95,94,1,,
7100304561005,7100304561005,0,0,0,1,0,0,1,1,0,,
7100304561006,7100304561006,32,1,1,9,7,1,63,51,12,,
7100304561007,7100304561007,1,0,0,44,11,6,75,62,13,,
7100304561008,7100304561008,115,13,6,99,49,34,371,316,55,,
7100304561009,7100304561009,165,16,6,110,14,27,401,338,63,,
7100304561010,7100304561010,80,0,0,64,18,1,200,163,37,,
7100404571001,7100404571001,66,0,2,17,5,4,95,94,1,,
7100404571002,7100404571002,215,12,10,127,91,55,619,510,109,,
7100404571003,7100404571003,42,1,0,25,5,3,89,76,13,,
7100404571004,7100404571004,174,1,12,168,81,22,569,458,111,,
7100404571005,7100404571005,185,8,25,437,18,30,771,703,68,,
7100404571006,7100404571006,132,24,5,299,18,29,530,507,23,,
7100404571007,7100404571007,411,24,3,32,75,49,644,594,50,,
7100404571008,7100404571008,106,35,20,432,75,27,874,695,179,,
7100404571009,7100404571009,145,9,10,242,70,2,489,478,11,,
7100404571010,7100404571010,3,8,4,271,14,4,312,304,8,,
7100404571011,7100404571011,157,10,3,25,29,26,305,250,55,,
7100404571012,7100404571012,184,12,5,29,18,5,307,253,54,,
7100404571013,7100404571013,30,2,1,82,4,1,126,120,6,,
7100404571014,7100404571014,201,0,2,59,30,32,329,324,5,,
7100404571015,7100404571015,137,5,6,63,18,16,277,245,32,,
7100404571016,7100404571016,590,31,4,59,77,36,801,797,4,,
7100404571017,7100404571017,426,23,20,92,16,9,622,586,36,,
7100404571018,7100404571018,13,33,19,493,114,45,727,717,10,,
7100404571019,7100404571019,79,6,6,75,30,2,199,198,1,,
7100504590001,7100504590001,38,2,2,42,0,9,107,93,14,,
7100504590002,7100504590002,157,13,5,60,8,12,263,255,8,,
7100504590003,7100504590003,453,14,17,50,33,13,587,580,7,Inconsistencia aritmética: Suma de votos por candidatos que no coincide con el total de votos válidos o votos emitidos.,INCONSISTENCIA_ARITMETICA
7100504590004,7100504590004,36,0,0,36,0,1,74,73,1,,
7100504590005,7100504590005,97,6,16,507,76,77,807,779,28,,
7100504590006,7100504590006,302,3,5,57,27,13,432,407,25,,
7100504590007,7100504590007,100,11,6,192,43,37,422,389,33,,
7100504590008,7100504590008,43,3,2,21,14,2,106,85,21,,
7100504590009,7100504590009,69,0,2,62,20,10,177,163,14,,
7100504590010,7100504590010,97,0,0,364,56,35,555,552,3,,
7100504590011,7100504590011,156,1,9,476,96,45,872,783,89,,
7100504590012,7100504590012,166,19,3,159,34,1,472,382,90,,
7100504590013,7100504590013,140,4,5,381,109,23,814,662,152,,
7100504590014,7100504590014,205,34,25,462,4,52,814,782,32,,
7100504590015,7100504590015,13,17,2,528,13,28,745,601,144,,
7100504605001,7100504605001,14,0,2,52,6,5,83,79,4,,
7100504605002,7100504605002,147,14,2,196,43,10,493,412,81,,
7110104607001,7110104607001,540,28,15,128,130,35,895,876,19,,
7110104607002,7110104607002,13,0,0,4,2,0,22,19,3,,
7110104607003,7110104607003,138,1,14,305,26,45,655,529,126,,
7110104607004,7110104607004,45,2,0,5,4,3,72,59,13,,
7110104607005,7110104607005,49,3,0,51,23,10,173,136,37,,
7110104607006,7110104607006,15,0,0,11,0,1,31,27,4,,
7110104607007,7110104607007,360,13,2,311,68,7,809,761,48,,
7110104607008,7110104607008,337,6,4,52,49,18,564,466,98,,
7110104607009,7110104607009,185,4,8,264,60,58,598,579,19,,
7110104607010,7110104607010,15,15,15,383,77,28,542,533,9,,
7110104607011,7110104607011,182,11,5,174,24,25,532,421,111,,
7110104607012,7110104607012,505,23,16,71,113,60,798,788,10,,
7110104607013,7110104607013,246,17,26,410,10,28,788,737,51,,
7110104607014,7110104607014,86,2,0,134,11,12,251,245,6,,
7110104607015,7110104607015,54,0,11,241,36,17,457,359,98,,
7110104607016,7110104607016,25,0,1,62,20,2,131,110,21,,
7110104607017,7110104607017,304,7,6,166,14,51,626,548,78,,
7110104607018,7110104607018,529,14,10,117,37,41,846,748,98,,
7110104607019,7110104607019,326,11,6,33,70,38,555,484,71,,
7110104607020,7110104607020,119,1,7,170,57,42,482,396,86,,
7110104627001,7110104627001,59,0,2,12,1,0,87,74,13,,
7110104627002,7110104627002,1,0,0,69,7,4,89,81,8,,
7110104627003,7110104627003,62,2,3,508,60,35,687,670,17,,
7110104627004,7110104627004,232,21,9,247,25,5,602,539,63,,
7110104627005,7110104627005,33,0,5,204,17,24,288,283,5,,
7110104627006,7110104627006,87,21,8,284,53,2,457,455,2,,
7110104627007,7110104627007,13,4,1,108,3,3,150,132,18,,
7110104627008,7110104627008,56,1,3,61,3,10,148,134,14,,
7110104627009,7110104627009,213,22,9,251,36,1,548,532,16,,
7110104627010,7110104627010,75,15,4,186,50,10,344,340,4,,
7110104627011,7110104627011,1,9,20,636,52,80,857,798,59,,
7110104627012,7110104627012,285,20,0,459,74,86,930,924,6,,
7110104627013,7110104627013,132,0,6,263,47,10,503,458,45,,
7110104627014,7110104627014,103,5,2,57,15,15,221,197,24,,
7110204641001,7110204641001,44,2,0,8,5,4,75,63,12,,
7110204641002,7110204641002,77,24,9,345,92,9,650,556,94,,
7110204641003,7110204641003,376,25,18,225,40,33,840,717,123,,
7110204641004,7110204641004,40,18,3,271,33,19,389,384,5,,
7110204641005,7110204641005,82,18,11,439,87,17,779,654,125,,
7110204641006,7110204641006,15,1,0,12,5,2,37,35,2,,
7110204641007,7110204641007,127,6,4,335,100,34,729,606,123,,
7110204641008,7110204641008,13,4,5,151,0,22,235,195,40,,
7110204641009,7110204641009,6,0,0,40,3,3,52,52,0,,
7110204641010,7110204641010,232,4,9,311,110,67,744,733,11,,
7110204641011,7110204641011,322,21,13,446,13,32,899,847,52,,
7110204641012,7110204641012,76,23,12,429,61,61,689,662,27,,
7110204641013,7110204641013,71,35,2,613,47,58,967,826,141,,
7110304654001,7110304654001,119,13,22,660,29,55,973,898,75,,
7110304654002,7110304654002,44,13,8,173,55,15,355,308,47,,
7110304654003,7110304654003,127,4,4,121,13,15,326,284,42,,
7110304654004,7110304654004,33,6,7,250,49,30,394,375,19,,
7110304654005,7110304654005,645,1,22,156,63,49,959,936,23,,
7110304654006,7110304654006,311,3,15,68,53,41,518,491,27,,
7110304654007,7110304654007,55,33,10,662,148,36,952,944,8,,
7110304654008,7110304654008,15,34,6,575,48,83,892,761,131,,
7110304654009,7110304654009,360,23,8,15,77,16,587,499,88,,
7110304654010,7110304654010,63,4,0,18,2,0,95,87,8,,
7110304654011,7110304654011,505,4,13,106,51,31,800,710,90,,
7110304654012,7110304654012,56,1,3,192,45,17,334,314,20,,
7110304654013,7110304654013,131,7,14,374,91,22,797,639,158,,
7110304654014,7110304654014,76,7,0,172,25,26,347,306,41,,
7110404668001,7110404668001,128,5,4,185,36,0,387,358,29,,
7110404668002,7110404668002,17,4,1,147,14,4,202,187,15,,
7110504670001,7110504670001,31,0,3,161,34,8,270,237,33,,
7110504670002,7110504670002,53,5,4,258,65,29,430,414,16,,
7110504670003,7110504670003,297,20,5,171,64,36,607,593,14,,
7110504670004,7110504670004,183,19,17,369,89,41,911,718,193,,
7110504670005,7110504670005,35,10,7,373,64,5,624,494,130,,
7110504670006,7110504670006,572,31,14,34,52,83,844,786,58,,
7110504670007,7110504670007,191,25,6,330,71,75,762,698,64,,
7110504670008,7110504670008,14,2,0,36,7,4,75,63,12,,
7110504670009,7110504670009,9,3,2,96,18,0,132,128,4,,
7110504670010,7110504670010,94,1,4,28,19,13,184,159,25,,
7110504670011,7110504670011,129,9,3,307,37,9,577,494,83,,
7110504670012,7110504670012,159,28,13,285,54,54,677,593,84,,
7110504670013,7110504670013,4,1,0,20,2,2,32,29,3,,
7110504670014,7110504670014,59,11,9,171,31,7,317,288,29,,
7110504670015,7110504670015,192,7,13,195,79,40,655,526,129,,
7110504670016,7110504670016,143,37,8,496,34,65,988,783,205,,
7110504670017,7110504670017,191,32,22,358,4,56,664,663,1,,
7110504670018,7110504670018,51,4,1,63,18,14,161,151,10,,
7110604688001,7110604688001,124,5,5,40,32,14,278,220,58,,
7110604688002,7110604688002,336,8,7,258,133,61,881,803,78,,
7110604688003,7110604688003,275,6,18,170,81,66,765,616,149,,
7110604688004,7110604688004,189,26,17,447,72,39,993,790,203,,
7110604688005,7110604688005,194,16,25,453,11,77,827,776,51,,
7110604688006,7110604688006,199,4,10,87,13,34,376,347,29,,
7110604688007,7110604688007,66,0,10,443,96,29,787,644,143,,
7110604688008,7110604688008,262,9,13,263,125,31,830,703,127,,
7110604688009,7110604688009,9,0,0,10,3,1,27,23,4,,
7110604688010,7110604688010,405,10,4,93,21,12,547,545,2,Fecha incorrecta: Realización del escrutinio en un día distinto al fijado oficialmente para la elección.,FECHA_INCORRECTA
7110604688011,7110604688011,78,1,0,134,46,1,316,260,56,,
7110604688012,7110604688012,240,16,0,130,61,9,580,456,124,,
7110604688013,7110604688013,132,3,4,8,15,16,199,178,21,,
7110604688014,7110604688014,197,14,8,103,1,35,450,358,92,,
7110604702001,7110604702001,117,2,3,25,35,22,231,204,27,,
7110604702002,7110604702002,81,4,1,81,34,4,216,205,11,,
7110604702003,7110604702003,361,14,18,252,92,75,920,812,108,,
7110604702004,7110604702004,438,28,24,286,133,25,968,934,34,,
7110604702005,7110604702005,232,13,18,208,6,22,593,499,94,,
7110604702006,7110604702006,171,4,3,281,53,50,587,562,25,,
7110604702007,7110604702007,635,10,18,90,68,26,847,847,0,,
7110604702008,7110604702008,28,28,16,569,29,3,730,673,57,,
7110604702009,7110604702009,284,13,1,38,26,12,403,374,29,,
7110604702010,7110604702010,190,2,6,38,9,4,260,249,11,,
7110604702011,7110604702011,79,16,4,255,4,24,438,382,56,,
7110604702012,7110604702012,214,6,6,97,27,21,412,371,41,,
7110604702013,7110604702013,241,25,16,194,73,29,603,578,25,,
7110604702014,7110604702014,74,3,0,103,13,13,245,206,39,,
7110604702015,7110604702015,176,22,11,172,11,31,430,423,7,,
7130104717001,7130104717001,55,13,9,210,50,29,380,366,14,,
7130104717002,7130104717002,132,13,20,383,111,24,732,683,49,,
7130104717003,7130104717003,245,2,17,247,27,47,659,585,74,,
7130104717004,7130104717004,138,19,12,244,19,11,537,443,94,,
7130104717005,7130104717005,24,9,0,149,19,2,244,203,41,,
7130104717006,7130104717006,409,1,9,47,68,26,614,560,54,,
7130104717007,7130104717007,38,2,4,92,18,2,177,156,21,,
7130104717008,7130104717008,41,4,3,157,3,22,247,230,17,,
7130104717009,7130104717009,442,15,22,277,20,58,849,834,15,,
7130204726001,7130204726001,148,3,3,68,4,23,251,249,2,,
7130204726002,7130204726002,135,6,2,82,32,18,286,275,11,,
7130204726003,7130204726003,288,17,4,406,58,43,970,816,154,,
7130204726004,7130204726004,300,11,9,360,22,77,940,779,161,,
7130204726005,7130204726005,13,0,0,4,0,1,22,18,4,,
7130204726006,7130204726006,12,4,3,78,13,10,143,120,23,,
7130204726007,7130204726007,392,32,1,138,129,71,961,763,198,,
7130204726008,7130204726008,5,2,1,61,1,5,78,75,3,,
7130204726009,7130204726009,10,4,2,79,18,1,139,114,25,,
7130204726010,7130204726010,236,2,7,26,8,7,348,286,62,,
7130204726011,7130204726011,424,21,20,135,101,43,758,744,14,,
7130204726012,7130204726012,763,29,10,49,41,65,991,957,34,,
7130204726013,7130204726013,76,10,13,414,121,41,836,675,161,,
7130204726014,7130204726014,44,1,1,13,11,8,86,78,8,,
7130204726015,7130204726015,160,3,5,138,4,28,348,338,10,,
7130204726016,7130204726016,643,10,28,36,108,75,921,900,21,,
7130204726017,7130204726017,254,7,12,289,76,27,784,665,119,,
7130204726018,7130204726018,48,1,3,77,6,0,161,135,26,,
7130204726019,7130204726019,0,0,0,10,0,0,11,10,1,,
7130204745001,7130204745001,99,3,2,40,8,4,186,156,30,,
7130204745002,7130204745002,137,2,0,30,32,4,226,205,21,,
7130204745003,7130204745003,539,0,5,234,24,80,913,882,31,,
7130204745004,7130204745004,73,26,2,438,32,5,600,576,24,,
7130204745005,7130204745005,317,12,16,382,63,44,961,834,127,,
7130204745006,7130204745006,366,8,1,177,105,90,925,747,178,,
7130204745007,7130204745007,30,1,2,37,3,3,83,76,7,,
7130204745008,7130204745008,17,25,0,702,76,58,888,878,10,,
7130204745009,7130204745009,0,2,0,43,4,0,54,49,5,,
7130204745010,7130204745010,342,19,20,212,30,36,676,659,17,,
7130204755001,7130204755001,0,0,3,95,19,6,126,123,3,,
7130204755002,7130204755002,397,21,14,58,64,32,635,586,49,,
7130204755003,7130204755003,205,10,16,186,70,7,573,494,79,,
7130204755004,7130204755004,110,0,0,121,35,3,305,269,36,,
7130204755005,7130204755005,509,34,17,88,146,72,996,866,130,,
7130204755006,7130204755006,30,11,5,185,1,24,326,256,70,,
7130204755007,7130204755007,205,5,11,132,10,39,405,402,3,,
7130204755008,7130204755008,232,17,5,185,0,12,573,451,122,,
7130204755009,7130204755009,1,0,0,13,0,0,15,14,1,,
7130204755010,7130204755010,4,0,0,67,14,9,112,94,18,,
7130204755011,7130204755011,556,24,9,43,2,40,833,674,159,,
7130204755012,7130204755012,100,6,1,185,27,10,364,329,35,,
7130204755013,7130204755013,100,14,0,421,34,42,628,611,17,,
7130204755014,7130204755014,0,0,1,41,7,1,56,50,6,,
7130204755015,7130204755015,14,1,1,31,1,2,54,50,4,,
7130204755016,7130204755016,10,7,4,145,29,19,217,214,3,,
7140104771001,7140104771001,369,25,2,35,101,16,658,548,110,,
7140104771002,7140104771002,446,10,22,101,141,91,955,811,144,,
7140104771003,7140104771003,39,1,0,34,16,6,119,96,23,,
7140104771004,7140104771004,12,5,1,133,13,5,174,169,5,,
7140104771005,7140104771005,61,8,2,98,17,4,235,190,45,,
7140104771006,7140104771006,21,32,4,657,6,45,814,765,49,,
7140104771007,7140104771007,115,4,18,423,88,61,786,709,77,,
7140104771008,7140104771008,5,0,0,35,4,3,52,47,5,,
7140104771009,7140104771009,11,0,0,38,1,3,54,53,1,,
7140104780001,7140104780001,128,6,4,460,33,23,678,654,24,,
7140104780002,7140104780002,14,6,9,276,33,10,398,348,50,,
7140104780003,7140104780003,324,3,4,116,14,46,637,507,130,,
7140104780004,7140104780004,218,1,0,160,56,25,571,460,111,Mesa en lugar distinto: Funcionamiento de la mesa de sufragio en un recinto diferente al autorizado por la autoridad electoral.,MESA_LUGAR_DISTINTO
7140104780005,7140104780005,96,14,15,697,57,45,957,924,33,,
7140104780006,7140104780006,135,0,5,27,22,13,245,202,43,,
7140104780007,7140104780007,48,0,3,42,5,4,120,102,18,,
7140204787001,7140204787001,24,1,1,91,9,15,166,141,25,,
7140204787002,7140204787002,96,11,20,381,5,4,594,517,77,,
7140204787003,7140204787003,75,24,10,457,117,65,872,748,124,,
7140204787004,7140204787004,24,2,0,71,1,10,134,108,26,,
7140204787005,7140204787005,290,0,5,161,35,50,602,541,61,,
7140204787006,7140204787006,452,14,10,33,102,15,683,626,57,,
7140204787007,7140204787007,91,2,4,118,29,1,298,245,53,,
7140204787008,7140204787008,222,0,2,195,86,59,609,564,45,,
7140204787009,7140204787009,655,31,18,52,45,28,867,829,38,,
7140204787010,7140204787010,148,8,1,121,54,25,409,357,52,,
7140204787011,7140204787011,93,2,1,76,20,15,248,207,41,,
7140204787012,7140204787012,95,9,3,75,38,20,307,240,67,,
7140204787013,7140204787013,29,16,1,242,4,16,342,308,34,,
7140304800001,7140304800001,297,0,0,101,13,23,492,434,58,,
